arm_id,expected_trials,invalid_or_failed_trials,mean_rr,rr_max,rr_min,rr_population_stdev,rr_range,rr_values,scenario_id,valid_trials,valid_vulnerable_ranks
proprietary_gpt,5,0,0.4666666666666667,0.5,0.3333333333333333,0.06666666666666668,0.16666666666666669,"[0.3333333333333333, 0.5, 0.5, 0.5, 0.5]",ow14-s0140,5,"[3, 2, 2, 2, 2]"
proprietary_gpt,5,0,0.24,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.25, 0.25, 0.2, 0.25]",ow14-s0141,5,"[4, 4, 4, 5, 4]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0142,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0143,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.24,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.25, 0.25, 0.25, 0.2]",ow14-s0144,5,"[4, 4, 4, 4, 5]"
proprietary_gpt,5,0,0.9,1.0,0.5,0.2,0.5,"[1.0, 1.0, 1.0, 0.5, 1.0]",ow14-s0145,5,"[1, 1, 1, 2, 1]"
proprietary_gpt,5,0,0.39999999999999997,0.5,0.3333333333333333,0.08164965809277261,0.16666666666666669,"[0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5]",ow14-s0146,5,"[3, 2, 3, 3, 2]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0147,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0148,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.24,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.25, 0.2, 0.25, 0.25]",ow14-s0149,5,"[4, 4, 5, 4, 4]"
proprietary_gpt,5,0,0.27,0.5,0.2,0.116619037896906,0.3,"[0.2, 0.2, 0.5, 0.2, 0.25]",ow14-s0150,5,"[5, 5, 2, 5, 4]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0151,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0152,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.8666666666666667,1.0,0.3333333333333333,0.26666666666666666,0.6666666666666667,"[1.0, 0.3333333333333333, 1.0, 1.0, 1.0]",ow14-s0153,5,"[1, 3, 1, 1, 1]"
proprietary_gpt,5,0,0.24,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.25, 0.25, 0.25, 0.2]",ow14-s0154,5,"[4, 4, 4, 4, 5]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0155,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.48333333333333334,1.0,0.25,0.27080128015453203,0.75,"[0.25, 0.3333333333333333, 1.0, 0.5, 0.3333333333333333]",ow14-s0156,5,"[4, 3, 1, 2, 3]"
proprietary_gpt,5,0,0.55,1.0,0.25,0.3674234614174767,0.75,"[1.0, 0.25, 0.25, 1.0, 0.25]",ow14-s0157,5,"[1, 4, 4, 1, 4]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0158,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.5666666666666667,1.0,0.25,0.35512126254437526,0.75,"[1.0, 0.25, 0.25, 1.0, 0.3333333333333333]",ow14-s0159,5,"[1, 4, 4, 1, 3]"
proprietary_gpt,5,0,0.45,0.5,0.25,0.1,0.25,"[0.5, 0.25, 0.5, 0.5, 0.5]",ow14-s0160,5,"[2, 4, 2, 2, 2]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0161,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.5,1.0,0.3333333333333333,0.25819888974716115,0.6666666666666667,"[0.3333333333333333, 1.0, 0.3333333333333333, 0.5, 0.3333333333333333]",ow14-s0162,5,"[3, 1, 3, 2, 3]"
proprietary_gpt,5,0,0.6,1.0,0.3333333333333333,0.32659863237109044,0.6666666666666667,"[1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0]",ow14-s0163,5,"[1, 3, 3, 3, 1]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0164,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0165,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0166,5,"[3, 3, 3, 3, 3]"
proprietary_gpt,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0167,5,"[2, 2, 2, 2, 2]"
proprietary_gpt,5,0,0.23666666666666666,0.3333333333333333,0.2,0.052068331172711015,0.1333333333333333,"[0.2, 0.2, 0.25, 0.2, 0.3333333333333333]",ow14-s0168,5,"[5, 5, 4, 5, 3]"
proprietary_gpt,5,0,0.4166666666666667,0.5,0.25,0.10540925533894598,0.25,"[0.5, 0.5, 0.5, 0.3333333333333333, 0.25]",ow14-s0169,5,"[2, 2, 2, 3, 4]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0170,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0171,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0172,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.4,1.0,0.25,0.3,0.75,"[0.25, 0.25, 0.25, 0.25, 1.0]",ow14-s0173,5,"[4, 4, 4, 4, 1]"
proprietary_gpt,5,0,0.4666666666666667,0.5,0.3333333333333333,0.06666666666666668,0.16666666666666669,"[0.5, 0.5, 0.5, 0.3333333333333333, 0.5]",ow14-s0174,5,"[2, 2, 2, 3, 2]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0175,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0176,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0177,5,"[3, 3, 3, 3, 3]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0178,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0179,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.39999999999999997,0.5,0.3333333333333333,0.08164965809277261,0.16666666666666669,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5]",ow14-s0180,5,"[3, 3, 3, 2, 2]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0181,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0182,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.3833333333333333,0.5,0.25,0.1,0.25,"[0.5, 0.5, 0.3333333333333333, 0.25, 0.3333333333333333]",ow14-s0183,5,"[2, 2, 3, 4, 3]"
proprietary_gpt,5,0,0.44,1.0,0.2,0.284722086720835,0.8,"[0.2, 0.3333333333333333, 0.3333333333333333, 1.0, 0.3333333333333333]",ow14-s0184,5,"[5, 3, 3, 1, 3]"
proprietary_gpt,5,0,0.36666666666666664,0.5,0.3333333333333333,0.06666666666666668,0.16666666666666669,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5]",ow14-s0185,5,"[3, 3, 3, 3, 2]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0186,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0187,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.36666666666666664,0.5,0.3333333333333333,0.06666666666666668,0.16666666666666669,"[0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0188,5,"[3, 2, 3, 3, 3]"
proprietary_gpt,5,0,0.43333333333333335,0.5,0.3333333333333333,0.08164965809277261,0.16666666666666669,"[0.5, 0.5, 0.5, 0.3333333333333333, 0.3333333333333333]",ow14-s0189,5,"[2, 2, 2, 3, 3]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0190,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0191,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.38,0.5,0.2,0.14696938456699069,0.3,"[0.2, 0.2, 0.5, 0.5, 0.5]",ow14-s0192,5,"[5, 5, 2, 2, 2]"
proprietary_gpt,5,0,0.84,1.0,0.2,0.32,0.8,"[1.0, 0.2, 1.0, 1.0, 1.0]",ow14-s0193,5,"[1, 5, 1, 1, 1]"
proprietary_gpt,5,0,0.4166666666666667,0.5,0.25,0.10540925533894598,0.25,"[0.3333333333333333, 0.25, 0.5, 0.5, 0.5]",ow14-s0194,5,"[3, 4, 2, 2, 2]"
proprietary_gpt,5,0,0.8,1.0,0.5,0.2449489742783178,0.5,"[1.0, 1.0, 1.0, 0.5, 0.5]",ow14-s0195,5,"[1, 1, 1, 2, 2]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0196,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0197,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.26666666666666666,0.3333333333333333,0.25,0.033333333333333326,0.08333333333333331,"[0.25, 0.25, 0.25, 0.25, 0.3333333333333333]",ow14-s0198,5,"[4, 4, 4, 4, 3]"
proprietary_gpt,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0199,5,"[3, 3, 3, 3, 3]"
proprietary_gpt,5,0,0.7333333333333333,1.0,0.3333333333333333,0.32659863237109044,0.6666666666666667,"[1.0, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333]",ow14-s0200,5,"[1, 1, 1, 3, 3]"
proprietary_gpt,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0201,5,"[2, 2, 2, 2, 2]"
proprietary_gpt,5,0,0.31666666666666665,0.3333333333333333,0.25,0.033333333333333326,0.08333333333333331,"[0.25, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0202,5,"[4, 3, 3, 3, 3]"
proprietary_gpt,5,0,0.75,1.0,0.25,0.31622776601683794,0.75,"[1.0, 0.25, 0.5, 1.0, 1.0]",ow14-s0203,5,"[1, 4, 2, 1, 1]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0204,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.8666666666666667,1.0,0.3333333333333333,0.26666666666666666,0.6666666666666667,"[0.3333333333333333, 1.0, 1.0, 1.0, 1.0]",ow14-s0205,5,"[3, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0206,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2966666666666667,0.5,0.2,0.11274356350191841,0.3,"[0.5, 0.3333333333333333, 0.25, 0.2, 0.2]",ow14-s0207,5,"[2, 3, 4, 5, 5]"
proprietary_gpt,5,0,0.54,1.0,0.2,0.3760319135392633,0.8,"[0.25, 0.2, 1.0, 1.0, 0.25]",ow14-s0208,5,"[4, 5, 1, 1, 4]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0209,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0210,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0211,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0212,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0213,5,"[2, 2, 2, 2, 2]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0214,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.9,1.0,0.5,0.2,0.5,"[1.0, 1.0, 1.0, 1.0, 0.5]",ow14-s0215,5,"[1, 1, 1, 1, 2]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0216,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.39999999999999997,0.5,0.3333333333333333,0.08164965809277261,0.16666666666666669,"[0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.3333333333333333]",ow14-s0217,5,"[3, 2, 2, 3, 3]"
proprietary_gpt,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0218,5,"[3, 3, 3, 3, 3]"
proprietary_gpt,5,0,0.26666666666666666,0.3333333333333333,0.25,0.033333333333333326,0.08333333333333331,"[0.3333333333333333, 0.25, 0.25, 0.25, 0.25]",ow14-s0219,5,"[3, 4, 4, 4, 4]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0220,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0221,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.6,1.0,0.5,0.2,0.5,"[0.5, 0.5, 1.0, 0.5, 0.5]",ow14-s0222,5,"[2, 2, 1, 2, 2]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0223,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0224,5,"[5, 5, 5, 5, 5]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0225,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0226,5,"[4, 4, 4, 4, 4]"
proprietary_gpt,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0227,5,"[2, 2, 2, 2, 2]"
proprietary_gpt,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0228,5,"[2, 2, 2, 2, 2]"
proprietary_gpt,5,0,0.9,1.0,0.5,0.2,0.5,"[1.0, 0.5, 1.0, 1.0, 1.0]",ow14-s0229,5,"[1, 2, 1, 1, 1]"
proprietary_gpt,5,0,0.2833333333333333,0.3333333333333333,0.25,0.04082482904638629,0.08333333333333331,"[0.25, 0.3333333333333333, 0.25, 0.3333333333333333, 0.25]",ow14-s0230,5,"[4, 3, 4, 3, 4]"
proprietary_gpt,5,0,0.36666666666666664,0.5,0.3333333333333333,0.06666666666666668,0.16666666666666669,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333]",ow14-s0231,5,"[3, 3, 3, 2, 3]"
proprietary_gpt,5,0,0.25666666666666665,0.3333333333333333,0.2,0.04294699575575041,0.1333333333333333,"[0.3333333333333333, 0.25, 0.25, 0.25, 0.2]",ow14-s0232,5,"[3, 4, 4, 4, 5]"
proprietary_gpt,5,0,0.55,1.0,0.25,0.3674234614174767,0.75,"[0.25, 1.0, 0.25, 0.25, 1.0]",ow14-s0233,5,"[4, 1, 4, 4, 1]"
proprietary_gpt,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0234,5,"[3, 3, 3, 3, 3]"
proprietary_gpt,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0235,5,"[1, 1, 1, 1, 1]"
proprietary_gpt,5,1,0.5625,1.0,0.25,0.2724311839712921,0.75,"[0.5, 0.5, 1.0, 0.25]",ow14-s0236,4,"[2, 2, 1, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0001,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0002,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0003,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0004,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0005,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0006,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0007,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0008,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0009,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0010,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0011,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0012,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0013,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0014,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0015,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0016,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0017,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0018,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0019,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0020,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0021,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0022,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0023,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0024,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0025,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0026,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0027,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0028,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0029,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0030,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0031,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0032,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0033,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0034,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0035,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0036,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0037,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0038,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0039,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0040,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0041,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0042,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0043,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0044,5,"[2, 2, 2, 2, 2]"
