arm_id,scenario_id,scenario_type,trial_number,status,input_order,output_ranking,spearman_input_output,exact_input_order_match
proprietary_gpt,ow14-s0076,positive,5,valid,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000056 ox14-c000099 ox14-c000102 ox14-c000023 ox14-c000163,-0.5000000000,false
proprietary_gpt,ow14-s0077,positive,1,valid,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000348 ox14-c000236 ox14-c000030,-0.1000000000,false
proprietary_gpt,ow14-s0077,positive,2,valid,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348 ox14-c000030,0.0000000000,false
proprietary_gpt,ow14-s0077,positive,3,valid,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000348 ox14-c000236 ox14-c000030,-0.1000000000,false
proprietary_gpt,ow14-s0077,positive,4,valid,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000236 ox14-c000189 ox14-c000054 ox14-c000348 ox14-c000030,-0.3000000000,false
proprietary_gpt,ow14-s0077,positive,5,valid,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000236 ox14-c000348 ox14-c000189 ox14-c000054 ox14-c000030,-0.8000000000,false
proprietary_gpt,ow14-s0078,positive,1,valid,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000342 ox14-c000083,-0.3000000000,false
proprietary_gpt,ow14-s0078,positive,2,valid,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000342,0.2000000000,false
proprietary_gpt,ow14-s0078,positive,3,valid,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000342,0.2000000000,false
proprietary_gpt,ow14-s0078,positive,4,valid,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000342,0.2000000000,false
proprietary_gpt,ow14-s0078,positive,5,valid,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000342,0.2000000000,false
proprietary_gpt,ow14-s0079,positive,1,valid,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,1.0000000000,true
proprietary_gpt,ow14-s0079,positive,2,valid,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000254 ox14-c000259 ox14-c000184 ox14-c000333 ox14-c000340,0.4000000000,false
proprietary_gpt,ow14-s0079,positive,3,valid,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000340 ox14-c000254 ox14-c000259 ox14-c000184 ox14-c000333,0.9000000000,false
proprietary_gpt,ow14-s0079,positive,4,valid,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000340 ox14-c000254 ox14-c000259 ox14-c000184 ox14-c000333,0.9000000000,false
proprietary_gpt,ow14-s0079,positive,5,valid,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000254 ox14-c000259 ox14-c000184 ox14-c000333 ox14-c000340,0.4000000000,false
proprietary_gpt,ow14-s0080,positive,1,valid,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000278 ox14-c000355 ox14-c000383 ox14-c000229 ox14-c000031,0.6000000000,false
proprietary_gpt,ow14-s0080,positive,2,valid,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000278 ox14-c000383 ox14-c000355 ox14-c000229 ox14-c000031,0.8000000000,false
proprietary_gpt,ow14-s0080,positive,3,valid,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000278 ox14-c000383 ox14-c000355 ox14-c000229 ox14-c000031,0.8000000000,false
proprietary_gpt,ow14-s0080,positive,4,valid,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383 ox14-c000031,-0.3000000000,false
proprietary_gpt,ow14-s0080,positive,5,valid,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383 ox14-c000031,-0.3000000000,false
proprietary_gpt,ow14-s0081,positive,1,valid,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000204 ox14-c000294,0.6000000000,false
proprietary_gpt,ow14-s0081,positive,2,valid,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000204 ox14-c000294,0.6000000000,false
proprietary_gpt,ow14-s0081,positive,3,valid,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000125 ox14-c000435 ox14-c000065 ox14-c000204 ox14-c000294,0.8000000000,false
proprietary_gpt,ow14-s0081,positive,4,valid,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000204 ox14-c000294,0.6000000000,false
proprietary_gpt,ow14-s0081,positive,5,valid,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000125 ox14-c000435 ox14-c000065 ox14-c000204 ox14-c000294,0.8000000000,false
proprietary_gpt,ow14-s0082,positive,1,valid,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000131 ox14-c000044 ox14-c000409 ox14-c000066 ox14-c000164,0.3000000000,false
proprietary_gpt,ow14-s0082,positive,2,valid,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000131 ox14-c000044 ox14-c000409 ox14-c000066 ox14-c000164,0.3000000000,false
proprietary_gpt,ow14-s0082,positive,3,valid,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000044 ox14-c000409 ox14-c000131 ox14-c000066 ox14-c000164,0.3000000000,false
proprietary_gpt,ow14-s0082,positive,4,valid,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000044 ox14-c000409 ox14-c000131 ox14-c000066 ox14-c000164,0.3000000000,false
proprietary_gpt,ow14-s0082,positive,5,valid,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000131 ox14-c000044 ox14-c000409 ox14-c000066 ox14-c000164,0.3000000000,false
proprietary_gpt,ow14-s0083,positive,1,valid,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000432 ox14-c000208 ox14-c000261 ox14-c000112 ox14-c000301,0.6000000000,false
proprietary_gpt,ow14-s0083,positive,2,valid,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000432 ox14-c000208 ox14-c000261 ox14-c000112 ox14-c000301,0.6000000000,false
proprietary_gpt,ow14-s0083,positive,3,valid,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000432 ox14-c000261 ox14-c000112 ox14-c000208 ox14-c000301,-0.1000000000,false
proprietary_gpt,ow14-s0083,positive,4,valid,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000432 ox14-c000208 ox14-c000261 ox14-c000112 ox14-c000301,0.6000000000,false
proprietary_gpt,ow14-s0083,positive,5,valid,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000432 ox14-c000208 ox14-c000261 ox14-c000112 ox14-c000301,0.6000000000,false
proprietary_gpt,ow14-s0084,positive,1,valid,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000224 ox14-c000362 ox14-c000414 ox14-c000332 ox14-c000310,0.5000000000,false
proprietary_gpt,ow14-s0084,positive,2,valid,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000224 ox14-c000362 ox14-c000414 ox14-c000332 ox14-c000310,0.5000000000,false
proprietary_gpt,ow14-s0084,positive,3,valid,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000414 ox14-c000332 ox14-c000224 ox14-c000362 ox14-c000310,-0.1000000000,false
proprietary_gpt,ow14-s0084,positive,4,valid,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000224 ox14-c000362 ox14-c000414 ox14-c000332 ox14-c000310,0.5000000000,false
proprietary_gpt,ow14-s0084,positive,5,valid,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000224 ox14-c000362 ox14-c000332 ox14-c000414 ox14-c000310,0.8000000000,false
proprietary_gpt,ow14-s0085,positive,1,valid,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,0.1000000000,false
proprietary_gpt,ow14-s0085,positive,2,valid,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,0.1000000000,false
proprietary_gpt,ow14-s0085,positive,3,valid,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,0.1000000000,false
proprietary_gpt,ow14-s0085,positive,4,valid,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,0.1000000000,false
proprietary_gpt,ow14-s0085,positive,5,valid,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,0.1000000000,false
proprietary_gpt,ow14-s0086,positive,1,valid,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000225 ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000067,-0.4000000000,false
proprietary_gpt,ow14-s0086,positive,2,valid,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000067 ox14-c000225,0.1000000000,false
proprietary_gpt,ow14-s0086,positive,3,valid,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000067 ox14-c000225,0.1000000000,false
proprietary_gpt,ow14-s0086,positive,4,valid,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000067 ox14-c000225,0.1000000000,false
proprietary_gpt,ow14-s0086,positive,5,valid,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000067 ox14-c000225,0.1000000000,false
proprietary_gpt,ow14-s0087,positive,1,valid,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000090 ox14-c000369 ox14-c000165 ox14-c000319 ox14-c000140,0.2000000000,false
proprietary_gpt,ow14-s0087,positive,2,valid,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000090 ox14-c000369 ox14-c000140 ox14-c000165 ox14-c000319,-0.2000000000,false
proprietary_gpt,ow14-s0087,positive,3,valid,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000090 ox14-c000369 ox14-c000140 ox14-c000165 ox14-c000319,-0.2000000000,false
proprietary_gpt,ow14-s0087,positive,4,valid,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000090 ox14-c000369 ox14-c000140 ox14-c000165 ox14-c000319,-0.2000000000,false
proprietary_gpt,ow14-s0087,positive,5,valid,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000090 ox14-c000369 ox14-c000140 ox14-c000165 ox14-c000319,-0.2000000000,false
proprietary_gpt,ow14-s0088,positive,1,valid,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000265 ox14-c000389 ox14-c000072 ox14-c000312 ox14-c000081,0.2000000000,false
proprietary_gpt,ow14-s0088,positive,2,valid,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000081 ox14-c000072 ox14-c000265 ox14-c000389 ox14-c000312,-0.3000000000,false
proprietary_gpt,ow14-s0088,positive,3,valid,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000081 ox14-c000265 ox14-c000389 ox14-c000072 ox14-c000312,-0.8000000000,false
proprietary_gpt,ow14-s0088,positive,4,valid,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000265 ox14-c000389 ox14-c000072 ox14-c000081 ox14-c000312,-0.1000000000,false
proprietary_gpt,ow14-s0088,positive,5,valid,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000265 ox14-c000389 ox14-c000072 ox14-c000081 ox14-c000312,-0.1000000000,false
proprietary_gpt,ow14-s0089,positive,1,valid,ox14-c000323 ox14-c000046 ox14-c000367 ox14-c000211 ox14-c000246,ox14-c000367 ox14-c000211 ox14-c000323 ox14-c000046 ox14-c000246,0.2000000000,false
proprietary_gpt,ow14-s0089,positive,2,valid,ox14-c000323 ox14-c000046 ox14-c000367 ox14-c000211 ox14-c000246,ox14-c000323 ox14-c000046 ox14-c000246 ox14-c000211 ox14-c000367,0.6000000000,false
proprietary_gpt,ow14-s0089,positive,3,valid,ox14-c000323 ox14-c000046 ox14-c000367 ox14-c000211 ox14-c000246,ox14-c000367 ox14-c000323 ox14-c000046 ox14-c000246 ox14-c000211,0.6000000000,false
proprietary_gpt,ow14-s0089,positive,4,valid,ox14-c000323 ox14-c000046 ox14-c000367 ox14-c000211 ox14-c000246,ox14-c000367 ox14-c000323 ox14-c000046 ox14-c000246 ox14-c000211,0.6000000000,false
proprietary_gpt,ow14-s0089,positive,5,valid,ox14-c000323 ox14-c000046 ox14-c000367 ox14-c000211 ox14-c000246,ox14-c000367 ox14-c000211 ox14-c000323 ox14-c000046 ox14-c000246,0.2000000000,false
proprietary_gpt,ow14-s0090,positive,1,valid,ox14-c000121 ox14-c000181 ox14-c000025 ox14-c000266 ox14-c000108,ox14-c000266 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,-0.1000000000,false
proprietary_gpt,ow14-s0090,positive,2,valid,ox14-c000121 ox14-c000181 ox14-c000025 ox14-c000266 ox14-c000108,ox14-c000266 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,-0.1000000000,false
proprietary_gpt,ow14-s0090,positive,3,valid,ox14-c000121 ox14-c000181 ox14-c000025 ox14-c000266 ox14-c000108,ox14-c000266 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,-0.1000000000,false
proprietary_gpt,ow14-s0090,positive,4,valid,ox14-c000121 ox14-c000181 ox14-c000025 ox14-c000266 ox14-c000108,ox14-c000266 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,-0.1000000000,false
proprietary_gpt,ow14-s0090,positive,5,valid,ox14-c000121 ox14-c000181 ox14-c000025 ox14-c000266 ox14-c000108,ox14-c000121 ox14-c000108 ox14-c000266 ox14-c000181 ox14-c000025,0.1000000000,false
proprietary_gpt,ow14-s0091,positive,1,valid,ox14-c000040 ox14-c000058 ox14-c000012 ox14-c000197 ox14-c000037,ox14-c000058 ox14-c000197 ox14-c000040 ox14-c000012 ox14-c000037,0.5000000000,false
proprietary_gpt,ow14-s0091,positive,2,valid,ox14-c000040 ox14-c000058 ox14-c000012 ox14-c000197 ox14-c000037,ox14-c000058 ox14-c000197 ox14-c000040 ox14-c000012 ox14-c000037,0.5000000000,false
proprietary_gpt,ow14-s0091,positive,3,valid,ox14-c000040 ox14-c000058 ox14-c000012 ox14-c000197 ox14-c000037,ox14-c000058 ox14-c000197 ox14-c000040 ox14-c000012 ox14-c000037,0.5000000000,false
proprietary_gpt,ow14-s0091,positive,4,valid,ox14-c000040 ox14-c000058 ox14-c000012 ox14-c000197 ox14-c000037,ox14-c000058 ox14-c000197 ox14-c000040 ox14-c000012 ox14-c000037,0.5000000000,false
proprietary_gpt,ow14-s0091,positive,5,valid,ox14-c000040 ox14-c000058 ox14-c000012 ox14-c000197 ox14-c000037,ox14-c000058 ox14-c000197 ox14-c000040 ox14-c000012 ox14-c000037,0.5000000000,false
proprietary_gpt,ow14-s0092,positive,1,valid,ox14-c000374 ox14-c000159 ox14-c000270 ox14-c000245 ox14-c000354,ox14-c000374 ox14-c000270 ox14-c000245 ox14-c000354 ox14-c000159,0.4000000000,false
proprietary_gpt,ow14-s0092,positive,2,valid,ox14-c000374 ox14-c000159 ox14-c000270 ox14-c000245 ox14-c000354,ox14-c000374 ox14-c000270 ox14-c000245 ox14-c000354 ox14-c000159,0.4000000000,false
proprietary_gpt,ow14-s0092,positive,3,valid,ox14-c000374 ox14-c000159 ox14-c000270 ox14-c000245 ox14-c000354,ox14-c000270 ox14-c000245 ox14-c000354 ox14-c000374 ox14-c000159,-0.5000000000,false
proprietary_gpt,ow14-s0092,positive,4,valid,ox14-c000374 ox14-c000159 ox14-c000270 ox14-c000245 ox14-c000354,ox14-c000374 ox14-c000270 ox14-c000245 ox14-c000354 ox14-c000159,0.4000000000,false
proprietary_gpt,ow14-s0092,positive,5,valid,ox14-c000374 ox14-c000159 ox14-c000270 ox14-c000245 ox14-c000354,ox14-c000374 ox14-c000270 ox14-c000245 ox14-c000354 ox14-c000159,0.4000000000,false
proprietary_gpt,ow14-s0093,positive,1,valid,ox14-c000033 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000127,ox14-c000075 ox14-c000336 ox14-c000127 ox14-c000087 ox14-c000033,-0.1000000000,false
proprietary_gpt,ow14-s0093,positive,2,valid,ox14-c000033 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000033,-0.6000000000,false
proprietary_gpt,ow14-s0093,positive,3,valid,ox14-c000033 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000127,ox14-c000075 ox14-c000336 ox14-c000127 ox14-c000087 ox14-c000033,-0.1000000000,false
proprietary_gpt,ow14-s0093,positive,4,valid,ox14-c000033 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000075 ox14-c000336 ox14-c000033 ox14-c000087,-0.3000000000,false
proprietary_gpt,ow14-s0093,positive,5,valid,ox14-c000033 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000075 ox14-c000336 ox14-c000087 ox14-c000033,-0.6000000000,false
proprietary_gpt,ow14-s0094,positive,1,valid,ox14-c000277 ox14-c000352 ox14-c000370 ox14-c000297 ox14-c000406,ox14-c000370 ox14-c000277 ox14-c000352 ox14-c000406 ox14-c000297,0.6000000000,false
proprietary_gpt,ow14-s0094,positive,2,valid,ox14-c000277 ox14-c000352 ox14-c000370 ox14-c000297 ox14-c000406,ox14-c000370 ox14-c000277 ox14-c000352 ox14-c000406 ox14-c000297,0.6000000000,false
proprietary_gpt,ow14-s0094,positive,3,valid,ox14-c000277 ox14-c000352 ox14-c000370 ox14-c000297 ox14-c000406,ox14-c000370 ox14-c000352 ox14-c000277 ox14-c000406 ox14-c000297,0.5000000000,false
proprietary_gpt,ow14-s0094,positive,4,valid,ox14-c000277 ox14-c000352 ox14-c000370 ox14-c000297 ox14-c000406,ox14-c000277 ox14-c000406 ox14-c000352 ox14-c000370 ox14-c000297,0.4000000000,false
proprietary_gpt,ow14-s0094,positive,5,valid,ox14-c000277 ox14-c000352 ox14-c000370 ox14-c000297 ox14-c000406,ox14-c000277 ox14-c000406 ox14-c000352 ox14-c000370 ox14-c000297,0.4000000000,false
proprietary_gpt,ow14-s0095,positive,1,valid,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000133,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000133 ox14-c000183,0.4000000000,false
proprietary_gpt,ow14-s0095,positive,2,valid,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000133,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000133 ox14-c000183,0.4000000000,false
proprietary_gpt,ow14-s0095,positive,3,valid,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000133,ox14-c000357 ox14-c000133 ox14-c000113 ox14-c000060 ox14-c000183,0.1000000000,false
proprietary_gpt,ow14-s0095,positive,4,valid,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000133,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000133 ox14-c000183,0.4000000000,false
proprietary_gpt,ow14-s0095,positive,5,valid,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000133,ox14-c000357 ox14-c000133 ox14-c000113 ox14-c000060 ox14-c000183,0.1000000000,false
proprietary_gpt,ow14-s0096,positive,1,valid,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000293 ox14-c000381,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,0.9000000000,false
proprietary_gpt,ow14-s0096,positive,2,valid,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000293 ox14-c000381,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,0.9000000000,false
proprietary_gpt,ow14-s0096,positive,3,valid,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000293 ox14-c000381,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,0.9000000000,false
proprietary_gpt,ow14-s0096,positive,4,valid,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000293 ox14-c000381,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,0.9000000000,false
proprietary_gpt,ow14-s0096,positive,5,valid,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000293 ox14-c000381,ox14-c000004 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,0.9000000000,false
proprietary_gpt,ow14-s0097,positive,1,valid,ox14-c000074 ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107,ox14-c000093 ox14-c000373 ox14-c000074 ox14-c000422 ox14-c000107,0.7000000000,false
proprietary_gpt,ow14-s0097,positive,2,valid,ox14-c000074 ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107,ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000074 ox14-c000107,0.4000000000,false
proprietary_gpt,ow14-s0097,positive,3,valid,ox14-c000074 ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107,ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107 ox14-c000074,0.0000000000,false
proprietary_gpt,ow14-s0097,positive,4,valid,ox14-c000074 ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107,ox14-c000074 ox14-c000422 ox14-c000107 ox14-c000093 ox14-c000373,0.2000000000,false
proprietary_gpt,ow14-s0097,positive,5,valid,ox14-c000074 ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107,ox14-c000093 ox14-c000373 ox14-c000422 ox14-c000107 ox14-c000074,0.0000000000,false
proprietary_gpt,ow14-s0098,positive,1,valid,ox14-c000427 ox14-c000053 ox14-c000275 ox14-c000350 ox14-c000337,ox14-c000427 ox14-c000275 ox14-c000053 ox14-c000350 ox14-c000337,0.9000000000,false
proprietary_gpt,ow14-s0098,positive,2,valid,ox14-c000427 ox14-c000053 ox14-c000275 ox14-c000350 ox14-c000337,ox14-c000427 ox14-c000275 ox14-c000053 ox14-c000350 ox14-c000337,0.9000000000,false
proprietary_gpt,ow14-s0098,positive,3,valid,ox14-c000427 ox14-c000053 ox14-c000275 ox14-c000350 ox14-c000337,ox14-c000427 ox14-c000275 ox14-c000053 ox14-c000350 ox14-c000337,0.9000000000,false
proprietary_gpt,ow14-s0098,positive,4,valid,ox14-c000427 ox14-c000053 ox14-c000275 ox14-c000350 ox14-c000337,ox14-c000427 ox14-c000275 ox14-c000053 ox14-c000350 ox14-c000337,0.9000000000,false
proprietary_gpt,ow14-s0098,positive,5,valid,ox14-c000427 ox14-c000053 ox14-c000275 ox14-c000350 ox14-c000337,ox14-c000427 ox14-c000275 ox14-c000053 ox14-c000350 ox14-c000337,0.9000000000,false
proprietary_gpt,ow14-s0099,positive,1,valid,ox14-c000344 ox14-c000384 ox14-c000428 ox14-c000016 ox14-c000216,ox14-c000428 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000016,0.5000000000,false
proprietary_gpt,ow14-s0099,positive,2,valid,ox14-c000344 ox14-c000384 ox14-c000428 ox14-c000016 ox14-c000216,ox14-c000428 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000016,0.5000000000,false
proprietary_gpt,ow14-s0099,positive,3,valid,ox14-c000344 ox14-c000384 ox14-c000428 ox14-c000016 ox14-c000216,ox14-c000428 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000016,0.5000000000,false
proprietary_gpt,ow14-s0099,positive,4,valid,ox14-c000344 ox14-c000384 ox14-c000428 ox14-c000016 ox14-c000216,ox14-c000428 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000016,0.5000000000,false
proprietary_gpt,ow14-s0099,positive,5,valid,ox14-c000344 ox14-c000384 ox14-c000428 ox14-c000016 ox14-c000216,ox14-c000428 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000016,0.5000000000,false
proprietary_gpt,ow14-s0100,positive,1,valid,ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306 ox14-c000268,ox14-c000268 ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306,0.0000000000,false
proprietary_gpt,ow14-s0100,positive,2,valid,ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306 ox14-c000268,ox14-c000268 ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306,0.0000000000,false
proprietary_gpt,ow14-s0100,positive,3,valid,ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306 ox14-c000268,ox14-c000268 ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306,0.0000000000,false
proprietary_gpt,ow14-s0100,positive,4,valid,ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306 ox14-c000268,ox14-c000207 ox14-c000220 ox14-c000268 ox14-c000177 ox14-c000306,0.7000000000,false
proprietary_gpt,ow14-s0100,positive,5,valid,ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306 ox14-c000268,ox14-c000268 ox14-c000207 ox14-c000220 ox14-c000177 ox14-c000306,0.0000000000,false
proprietary_gpt,ow14-s0101,positive,1,valid,ox14-c000314 ox14-c000434 ox14-c000026 ox14-c000061 ox14-c000007,ox14-c000061 ox14-c000434 ox14-c000007 ox14-c000314 ox14-c000026,-0.3000000000,false
