sequence,arm_id,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
287,proprietary_gpt,os15-s0033,3,model-facing/candidate-snapshots/os15-s0033.json,4,4,true
288,proprietary_gpt,os15-s0033,4,model-facing/candidate-snapshots/os15-s0033.json,4,4,true
289,proprietary_gpt,os15-s0033,5,model-facing/candidate-snapshots/os15-s0033.json,4,4,true
290,proprietary_gpt,os15-s0034,1,model-facing/candidate-snapshots/os15-s0034.json,4,4,true
291,proprietary_gpt,os15-s0034,2,model-facing/candidate-snapshots/os15-s0034.json,4,4,true
292,proprietary_gpt,os15-s0034,3,model-facing/candidate-snapshots/os15-s0034.json,4,4,true
293,proprietary_gpt,os15-s0034,4,model-facing/candidate-snapshots/os15-s0034.json,4,4,true
294,proprietary_gpt,os15-s0034,5,model-facing/candidate-snapshots/os15-s0034.json,4,4,true
295,proprietary_gpt,os15-s0035,1,model-facing/candidate-snapshots/os15-s0035.json,4,4,true
296,proprietary_gpt,os15-s0035,2,model-facing/candidate-snapshots/os15-s0035.json,4,4,true
297,proprietary_gpt,os15-s0035,3,model-facing/candidate-snapshots/os15-s0035.json,4,4,true
298,proprietary_gpt,os15-s0035,4,model-facing/candidate-snapshots/os15-s0035.json,4,4,true
299,proprietary_gpt,os15-s0035,5,model-facing/candidate-snapshots/os15-s0035.json,4,4,true
300,proprietary_gpt,os15-s0036,1,model-facing/candidate-snapshots/os15-s0036.json,4,4,true
301,proprietary_gpt,os15-s0036,2,model-facing/candidate-snapshots/os15-s0036.json,4,4,true
302,proprietary_gpt,os15-s0036,3,model-facing/candidate-snapshots/os15-s0036.json,4,4,true
303,proprietary_gpt,os15-s0036,4,model-facing/candidate-snapshots/os15-s0036.json,4,4,true
304,proprietary_gpt,os15-s0036,5,model-facing/candidate-snapshots/os15-s0036.json,4,4,true
305,proprietary_gpt,os15-s0037,1,model-facing/candidate-snapshots/os15-s0037.json,4,4,true
306,proprietary_gpt,os15-s0037,2,model-facing/candidate-snapshots/os15-s0037.json,4,4,true
307,proprietary_gpt,os15-s0037,3,model-facing/candidate-snapshots/os15-s0037.json,4,4,true
308,proprietary_gpt,os15-s0037,4,model-facing/candidate-snapshots/os15-s0037.json,4,4,true
309,proprietary_gpt,os15-s0037,5,model-facing/candidate-snapshots/os15-s0037.json,4,4,true
310,proprietary_gpt,os15-s0038,1,model-facing/candidate-snapshots/os15-s0038.json,4,4,true
311,proprietary_gpt,os15-s0038,2,model-facing/candidate-snapshots/os15-s0038.json,4,4,true
312,proprietary_gpt,os15-s0038,3,model-facing/candidate-snapshots/os15-s0038.json,4,4,true
313,proprietary_gpt,os15-s0038,4,model-facing/candidate-snapshots/os15-s0038.json,4,4,true
314,proprietary_gpt,os15-s0038,5,model-facing/candidate-snapshots/os15-s0038.json,4,4,true
315,proprietary_gpt,os15-s0039,1,model-facing/candidate-snapshots/os15-s0039.json,4,4,true
316,proprietary_gpt,os15-s0039,2,model-facing/candidate-snapshots/os15-s0039.json,4,4,true
317,proprietary_gpt,os15-s0039,3,model-facing/candidate-snapshots/os15-s0039.json,4,4,true
318,proprietary_gpt,os15-s0039,4,model-facing/candidate-snapshots/os15-s0039.json,4,4,true
319,proprietary_gpt,os15-s0039,5,model-facing/candidate-snapshots/os15-s0039.json,4,4,true
320,proprietary_gpt,os15-s0040,1,model-facing/candidate-snapshots/os15-s0040.json,4,4,true
321,proprietary_gpt,os15-s0040,2,model-facing/candidate-snapshots/os15-s0040.json,4,4,true
322,proprietary_gpt,os15-s0040,3,model-facing/candidate-snapshots/os15-s0040.json,4,4,true
323,proprietary_gpt,os15-s0040,4,model-facing/candidate-snapshots/os15-s0040.json,4,4,true
324,proprietary_gpt,os15-s0040,5,model-facing/candidate-snapshots/os15-s0040.json,4,4,true
325,proprietary_gpt,os15-s0041,1,model-facing/candidate-snapshots/os15-s0041.json,4,4,true
326,proprietary_gpt,os15-s0041,2,model-facing/candidate-snapshots/os15-s0041.json,4,4,true
327,proprietary_gpt,os15-s0041,3,model-facing/candidate-snapshots/os15-s0041.json,4,4,true
328,proprietary_gpt,os15-s0041,4,model-facing/candidate-snapshots/os15-s0041.json,4,4,true
329,proprietary_gpt,os15-s0041,5,model-facing/candidate-snapshots/os15-s0041.json,4,4,true
330,proprietary_gpt,os15-s0042,1,model-facing/candidate-snapshots/os15-s0042.json,4,4,true
331,proprietary_gpt,os15-s0042,2,model-facing/candidate-snapshots/os15-s0042.json,4,4,true
332,proprietary_gpt,os15-s0042,3,model-facing/candidate-snapshots/os15-s0042.json,4,4,true
333,proprietary_gpt,os15-s0042,4,model-facing/candidate-snapshots/os15-s0042.json,4,4,true
334,proprietary_gpt,os15-s0042,5,model-facing/candidate-snapshots/os15-s0042.json,4,4,true
335,proprietary_gpt,os15-s0043,1,model-facing/candidate-snapshots/os15-s0043.json,4,4,true
336,proprietary_gpt,os15-s0043,2,model-facing/candidate-snapshots/os15-s0043.json,4,4,true
337,proprietary_gpt,os15-s0043,3,model-facing/candidate-snapshots/os15-s0043.json,4,4,true
338,proprietary_gpt,os15-s0043,4,model-facing/candidate-snapshots/os15-s0043.json,4,4,true
339,proprietary_gpt,os15-s0043,5,model-facing/candidate-snapshots/os15-s0043.json,4,4,true
340,proprietary_gpt,os15-s0044,1,model-facing/candidate-snapshots/os15-s0044.json,4,4,true
341,proprietary_gpt,os15-s0044,2,model-facing/candidate-snapshots/os15-s0044.json,4,4,true
342,proprietary_gpt,os15-s0044,3,model-facing/candidate-snapshots/os15-s0044.json,4,4,true
343,proprietary_gpt,os15-s0044,4,model-facing/candidate-snapshots/os15-s0044.json,4,4,true
344,proprietary_gpt,os15-s0044,5,model-facing/candidate-snapshots/os15-s0044.json,4,4,true
345,proprietary_gpt,os15-s0045,1,model-facing/candidate-snapshots/os15-s0045.json,4,4,true
346,proprietary_gpt,os15-s0045,2,model-facing/candidate-snapshots/os15-s0045.json,4,4,true
347,proprietary_gpt,os15-s0045,3,model-facing/candidate-snapshots/os15-s0045.json,4,4,true
348,proprietary_gpt,os15-s0045,4,model-facing/candidate-snapshots/os15-s0045.json,4,4,true
349,proprietary_gpt,os15-s0045,5,model-facing/candidate-snapshots/os15-s0045.json,4,4,true
350,proprietary_gpt,os15-s0046,1,model-facing/candidate-snapshots/os15-s0046.json,4,4,true
351,proprietary_gpt,os15-s0046,2,model-facing/candidate-snapshots/os15-s0046.json,4,4,true
352,proprietary_gpt,os15-s0046,3,model-facing/candidate-snapshots/os15-s0046.json,4,4,true
353,proprietary_gpt,os15-s0046,4,model-facing/candidate-snapshots/os15-s0046.json,4,4,true
354,proprietary_gpt,os15-s0046,5,model-facing/candidate-snapshots/os15-s0046.json,4,4,true
355,proprietary_gpt,os15-s0047,1,model-facing/candidate-snapshots/os15-s0047.json,4,4,true
356,proprietary_gpt,os15-s0047,2,model-facing/candidate-snapshots/os15-s0047.json,4,4,true
357,proprietary_gpt,os15-s0047,3,model-facing/candidate-snapshots/os15-s0047.json,4,4,true
358,proprietary_gpt,os15-s0047,4,model-facing/candidate-snapshots/os15-s0047.json,4,4,true
359,proprietary_gpt,os15-s0047,5,model-facing/candidate-snapshots/os15-s0047.json,4,4,true
360,proprietary_gpt,os15-s0048,1,model-facing/candidate-snapshots/os15-s0048.json,4,4,true
361,proprietary_gpt,os15-s0048,2,model-facing/candidate-snapshots/os15-s0048.json,4,4,true
362,proprietary_gpt,os15-s0048,3,model-facing/candidate-snapshots/os15-s0048.json,4,4,true
363,proprietary_gpt,os15-s0048,4,model-facing/candidate-snapshots/os15-s0048.json,4,4,true
364,proprietary_gpt,os15-s0048,5,model-facing/candidate-snapshots/os15-s0048.json,4,4,true
365,proprietary_gpt,os15-s0049,1,model-facing/candidate-snapshots/os15-s0049.json,4,4,true
366,proprietary_gpt,os15-s0049,2,model-facing/candidate-snapshots/os15-s0049.json,4,4,true
367,proprietary_gpt,os15-s0049,3,model-facing/candidate-snapshots/os15-s0049.json,4,4,true
368,proprietary_gpt,os15-s0049,4,model-facing/candidate-snapshots/os15-s0049.json,4,4,true
369,proprietary_gpt,os15-s0049,5,model-facing/candidate-snapshots/os15-s0049.json,4,4,true
370,proprietary_gpt,os15-s0050,1,model-facing/candidate-snapshots/os15-s0050.json,4,4,true
371,proprietary_gpt,os15-s0050,2,model-facing/candidate-snapshots/os15-s0050.json,4,4,true
372,proprietary_gpt,os15-s0050,3,model-facing/candidate-snapshots/os15-s0050.json,4,4,true
373,proprietary_gpt,os15-s0050,4,model-facing/candidate-snapshots/os15-s0050.json,4,4,true
374,proprietary_gpt,os15-s0050,5,model-facing/candidate-snapshots/os15-s0050.json,4,4,true
375,proprietary_gpt,os15-s0051,1,model-facing/candidate-snapshots/os15-s0051.json,4,4,true
376,proprietary_gpt,os15-s0051,2,model-facing/candidate-snapshots/os15-s0051.json,4,4,true
377,proprietary_gpt,os15-s0051,3,model-facing/candidate-snapshots/os15-s0051.json,4,4,true
378,proprietary_gpt,os15-s0051,4,model-facing/candidate-snapshots/os15-s0051.json,4,4,true
379,proprietary_gpt,os15-s0051,5,model-facing/candidate-snapshots/os15-s0051.json,4,4,true
380,proprietary_gpt,os15-s0052,1,model-facing/candidate-snapshots/os15-s0052.json,4,4,true
381,proprietary_gpt,os15-s0052,2,model-facing/candidate-snapshots/os15-s0052.json,4,4,true
382,proprietary_gpt,os15-s0052,3,model-facing/candidate-snapshots/os15-s0052.json,4,4,true
383,proprietary_gpt,os15-s0052,4,model-facing/candidate-snapshots/os15-s0052.json,4,4,true
384,proprietary_gpt,os15-s0052,5,model-facing/candidate-snapshots/os15-s0052.json,4,4,true
385,proprietary_gpt,os15-s0053,1,model-facing/candidate-snapshots/os15-s0053.json,4,4,true
386,proprietary_gpt,os15-s0053,2,model-facing/candidate-snapshots/os15-s0053.json,4,4,true
387,proprietary_gpt,os15-s0053,3,model-facing/candidate-snapshots/os15-s0053.json,4,4,true
388,proprietary_gpt,os15-s0053,4,model-facing/candidate-snapshots/os15-s0053.json,4,4,true
389,proprietary_gpt,os15-s0053,5,model-facing/candidate-snapshots/os15-s0053.json,4,4,true
390,proprietary_gpt,os15-s0054,1,model-facing/candidate-snapshots/os15-s0054.json,4,4,true
391,proprietary_gpt,os15-s0054,2,model-facing/candidate-snapshots/os15-s0054.json,4,4,true
392,proprietary_gpt,os15-s0054,3,model-facing/candidate-snapshots/os15-s0054.json,4,4,true
393,proprietary_gpt,os15-s0054,4,model-facing/candidate-snapshots/os15-s0054.json,4,4,true
394,proprietary_gpt,os15-s0054,5,model-facing/candidate-snapshots/os15-s0054.json,4,4,true
395,proprietary_gpt,os15-s0055,1,model-facing/candidate-snapshots/os15-s0055.json,4,4,true
396,proprietary_gpt,os15-s0055,2,model-facing/candidate-snapshots/os15-s0055.json,4,4,true
397,proprietary_gpt,os15-s0055,3,model-facing/candidate-snapshots/os15-s0055.json,4,4,true
398,proprietary_gpt,os15-s0055,4,model-facing/candidate-snapshots/os15-s0055.json,4,4,true
399,proprietary_gpt,os15-s0055,5,model-facing/candidate-snapshots/os15-s0055.json,4,4,true
400,proprietary_gpt,os15-s0056,1,model-facing/candidate-snapshots/os15-s0056.json,4,4,true
401,proprietary_gpt,os15-s0056,2,model-facing/candidate-snapshots/os15-s0056.json,4,4,true
402,proprietary_gpt,os15-s0056,3,model-facing/candidate-snapshots/os15-s0056.json,4,4,true
403,proprietary_gpt,os15-s0056,4,model-facing/candidate-snapshots/os15-s0056.json,4,4,true
404,proprietary_gpt,os15-s0056,5,model-facing/candidate-snapshots/os15-s0056.json,4,4,true
405,proprietary_gpt,os15-s0057,1,model-facing/candidate-snapshots/os15-s0057.json,4,4,true
406,proprietary_gpt,os15-s0057,2,model-facing/candidate-snapshots/os15-s0057.json,4,4,true
407,proprietary_gpt,os15-s0057,3,model-facing/candidate-snapshots/os15-s0057.json,4,4,true
408,proprietary_gpt,os15-s0057,4,model-facing/candidate-snapshots/os15-s0057.json,4,4,true
409,proprietary_gpt,os15-s0057,5,model-facing/candidate-snapshots/os15-s0057.json,4,4,true
410,proprietary_gpt,os15-s0058,1,model-facing/candidate-snapshots/os15-s0058.json,4,4,true
411,proprietary_gpt,os15-s0058,2,model-facing/candidate-snapshots/os15-s0058.json,4,4,true
412,proprietary_gpt,os15-s0058,3,model-facing/candidate-snapshots/os15-s0058.json,4,4,true
413,proprietary_gpt,os15-s0058,4,model-facing/candidate-snapshots/os15-s0058.json,4,4,true
414,proprietary_gpt,os15-s0058,5,model-facing/candidate-snapshots/os15-s0058.json,4,4,true
415,proprietary_gpt,os15-s0059,1,model-facing/candidate-snapshots/os15-s0059.json,4,4,true
416,proprietary_gpt,os15-s0059,2,model-facing/candidate-snapshots/os15-s0059.json,4,4,true
417,proprietary_gpt,os15-s0059,3,model-facing/candidate-snapshots/os15-s0059.json,4,4,true
418,proprietary_gpt,os15-s0059,4,model-facing/candidate-snapshots/os15-s0059.json,4,4,true
419,proprietary_gpt,os15-s0059,5,model-facing/candidate-snapshots/os15-s0059.json,4,4,true
420,proprietary_gpt,os15-s0060,1,model-facing/candidate-snapshots/os15-s0060.json,4,4,true
421,proprietary_gpt,os15-s0060,2,model-facing/candidate-snapshots/os15-s0060.json,4,4,true
422,proprietary_gpt,os15-s0060,3,model-facing/candidate-snapshots/os15-s0060.json,4,4,true
423,proprietary_gpt,os15-s0060,4,model-facing/candidate-snapshots/os15-s0060.json,4,4,true
424,proprietary_gpt,os15-s0060,5,model-facing/candidate-snapshots/os15-s0060.json,4,4,true
425,proprietary_gpt,os15-s0061,1,model-facing/candidate-snapshots/os15-s0061.json,4,4,true
426,proprietary_gpt,os15-s0061,2,model-facing/candidate-snapshots/os15-s0061.json,4,4,true
427,proprietary_gpt,os15-s0061,3,model-facing/candidate-snapshots/os15-s0061.json,4,4,true
428,proprietary_gpt,os15-s0061,4,model-facing/candidate-snapshots/os15-s0061.json,4,4,true
429,proprietary_gpt,os15-s0061,5,model-facing/candidate-snapshots/os15-s0061.json,4,4,true
430,proprietary_gpt,os15-s0062,1,model-facing/candidate-snapshots/os15-s0062.json,4,4,true
431,proprietary_gpt,os15-s0062,2,model-facing/candidate-snapshots/os15-s0062.json,4,4,true
432,proprietary_gpt,os15-s0062,3,model-facing/candidate-snapshots/os15-s0062.json,4,4,true
433,proprietary_gpt,os15-s0062,4,model-facing/candidate-snapshots/os15-s0062.json,4,4,true
434,proprietary_gpt,os15-s0062,5,model-facing/candidate-snapshots/os15-s0062.json,4,4,true
435,proprietary_gpt,os15-s0063,1,model-facing/candidate-snapshots/os15-s0063.json,4,4,true
436,proprietary_gpt,os15-s0063,2,model-facing/candidate-snapshots/os15-s0063.json,4,4,true
437,proprietary_gpt,os15-s0063,3,model-facing/candidate-snapshots/os15-s0063.json,4,4,true
438,proprietary_gpt,os15-s0063,4,model-facing/candidate-snapshots/os15-s0063.json,4,4,true
439,proprietary_gpt,os15-s0063,5,model-facing/candidate-snapshots/os15-s0063.json,4,4,true
440,proprietary_gpt,os15-s0064,1,model-facing/candidate-snapshots/os15-s0064.json,4,4,true
441,proprietary_gpt,os15-s0064,2,model-facing/candidate-snapshots/os15-s0064.json,4,4,true
442,proprietary_gpt,os15-s0064,3,model-facing/candidate-snapshots/os15-s0064.json,4,4,true
443,proprietary_gpt,os15-s0064,4,model-facing/candidate-snapshots/os15-s0064.json,4,4,true
444,proprietary_gpt,os15-s0064,5,model-facing/candidate-snapshots/os15-s0064.json,4,4,true
445,proprietary_gpt,os15-s0065,1,model-facing/candidate-snapshots/os15-s0065.json,4,4,true
446,proprietary_gpt,os15-s0065,2,model-facing/candidate-snapshots/os15-s0065.json,4,4,true
447,proprietary_gpt,os15-s0065,3,model-facing/candidate-snapshots/os15-s0065.json,4,4,true
448,proprietary_gpt,os15-s0065,4,model-facing/candidate-snapshots/os15-s0065.json,4,4,true
449,proprietary_gpt,os15-s0065,5,model-facing/candidate-snapshots/os15-s0065.json,4,4,true
450,proprietary_gpt,os15-s0066,1,model-facing/candidate-snapshots/os15-s0066.json,4,4,true
451,proprietary_gpt,os15-s0066,2,model-facing/candidate-snapshots/os15-s0066.json,4,4,true
452,proprietary_gpt,os15-s0066,3,model-facing/candidate-snapshots/os15-s0066.json,4,4,true
453,proprietary_gpt,os15-s0066,4,model-facing/candidate-snapshots/os15-s0066.json,4,4,true
454,proprietary_gpt,os15-s0066,5,model-facing/candidate-snapshots/os15-s0066.json,4,4,true
455,proprietary_gpt,os15-s0067,1,model-facing/candidate-snapshots/os15-s0067.json,4,4,true
456,proprietary_gpt,os15-s0067,2,model-facing/candidate-snapshots/os15-s0067.json,4,4,true
457,proprietary_gpt,os15-s0067,3,model-facing/candidate-snapshots/os15-s0067.json,4,4,true
458,proprietary_gpt,os15-s0067,4,model-facing/candidate-snapshots/os15-s0067.json,4,4,true
459,proprietary_gpt,os15-s0067,5,model-facing/candidate-snapshots/os15-s0067.json,4,4,true
460,proprietary_gpt,os15-s0068,1,model-facing/candidate-snapshots/os15-s0068.json,4,4,true
461,proprietary_gpt,os15-s0068,2,model-facing/candidate-snapshots/os15-s0068.json,4,4,true
462,proprietary_gpt,os15-s0068,3,model-facing/candidate-snapshots/os15-s0068.json,4,4,true
463,proprietary_gpt,os15-s0068,4,model-facing/candidate-snapshots/os15-s0068.json,4,4,true
464,proprietary_gpt,os15-s0068,5,model-facing/candidate-snapshots/os15-s0068.json,4,4,true
465,proprietary_gpt,os15-s0069,1,model-facing/candidate-snapshots/os15-s0069.json,4,4,true
466,proprietary_gpt,os15-s0069,2,model-facing/candidate-snapshots/os15-s0069.json,4,4,true
467,proprietary_gpt,os15-s0069,3,model-facing/candidate-snapshots/os15-s0069.json,4,4,true
468,proprietary_gpt,os15-s0069,4,model-facing/candidate-snapshots/os15-s0069.json,4,4,true
469,proprietary_gpt,os15-s0069,5,model-facing/candidate-snapshots/os15-s0069.json,4,4,true
470,proprietary_gpt,os15-s0070,1,model-facing/candidate-snapshots/os15-s0070.json,4,4,true
471,proprietary_gpt,os15-s0070,2,model-facing/candidate-snapshots/os15-s0070.json,4,4,true
472,proprietary_gpt,os15-s0070,3,model-facing/candidate-snapshots/os15-s0070.json,4,4,true
473,proprietary_gpt,os15-s0070,4,model-facing/candidate-snapshots/os15-s0070.json,4,4,true
474,proprietary_gpt,os15-s0070,5,model-facing/candidate-snapshots/os15-s0070.json,4,4,true
475,proprietary_gpt,os15-s0071,1,model-facing/candidate-snapshots/os15-s0071.json,4,4,true
476,proprietary_gpt,os15-s0071,2,model-facing/candidate-snapshots/os15-s0071.json,4,4,true
477,proprietary_gpt,os15-s0071,3,model-facing/candidate-snapshots/os15-s0071.json,4,4,true
478,proprietary_gpt,os15-s0071,4,model-facing/candidate-snapshots/os15-s0071.json,4,4,true
479,proprietary_gpt,os15-s0071,5,model-facing/candidate-snapshots/os15-s0071.json,4,4,true
480,proprietary_gpt,os15-s0072,1,model-facing/candidate-snapshots/os15-s0072.json,4,4,true
481,proprietary_gpt,os15-s0072,2,model-facing/candidate-snapshots/os15-s0072.json,4,4,true
482,proprietary_gpt,os15-s0072,3,model-facing/candidate-snapshots/os15-s0072.json,4,4,true
483,proprietary_gpt,os15-s0072,4,model-facing/candidate-snapshots/os15-s0072.json,4,4,true
484,proprietary_gpt,os15-s0072,5,model-facing/candidate-snapshots/os15-s0072.json,4,4,true
485,proprietary_gpt,os15-s0073,1,model-facing/candidate-snapshots/os15-s0073.json,4,4,true
486,proprietary_gpt,os15-s0073,2,model-facing/candidate-snapshots/os15-s0073.json,4,4,true
487,proprietary_gpt,os15-s0073,3,model-facing/candidate-snapshots/os15-s0073.json,4,4,true
488,proprietary_gpt,os15-s0073,4,model-facing/candidate-snapshots/os15-s0073.json,4,4,true
489,proprietary_gpt,os15-s0073,5,model-facing/candidate-snapshots/os15-s0073.json,4,4,true
490,proprietary_gpt,os15-s0074,1,model-facing/candidate-snapshots/os15-s0074.json,4,4,true
491,proprietary_gpt,os15-s0074,2,model-facing/candidate-snapshots/os15-s0074.json,4,4,true
492,proprietary_gpt,os15-s0074,3,model-facing/candidate-snapshots/os15-s0074.json,4,4,true
493,proprietary_gpt,os15-s0074,4,model-facing/candidate-snapshots/os15-s0074.json,4,4,true
494,proprietary_gpt,os15-s0074,5,model-facing/candidate-snapshots/os15-s0074.json,4,4,true
495,proprietary_gpt,os15-s0075,1,model-facing/candidate-snapshots/os15-s0075.json,4,4,true
496,proprietary_gpt,os15-s0075,2,model-facing/candidate-snapshots/os15-s0075.json,4,4,true
497,proprietary_gpt,os15-s0075,3,model-facing/candidate-snapshots/os15-s0075.json,4,4,true
498,proprietary_gpt,os15-s0075,4,model-facing/candidate-snapshots/os15-s0075.json,4,4,true
499,proprietary_gpt,os15-s0075,5,model-facing/candidate-snapshots/os15-s0075.json,4,4,true
500,proprietary_gpt,os15-s0076,1,model-facing/candidate-snapshots/os15-s0076.json,4,4,true
501,proprietary_gpt,os15-s0076,2,model-facing/candidate-snapshots/os15-s0076.json,4,4,true
502,proprietary_gpt,os15-s0076,3,model-facing/candidate-snapshots/os15-s0076.json,4,4,true
503,proprietary_gpt,os15-s0076,4,model-facing/candidate-snapshots/os15-s0076.json,4,4,true
504,proprietary_gpt,os15-s0076,5,model-facing/candidate-snapshots/os15-s0076.json,4,4,true
505,proprietary_gpt,os15-s0077,1,model-facing/candidate-snapshots/os15-s0077.json,4,4,true
506,proprietary_gpt,os15-s0077,2,model-facing/candidate-snapshots/os15-s0077.json,4,4,true
507,proprietary_gpt,os15-s0077,3,model-facing/candidate-snapshots/os15-s0077.json,4,4,true
508,proprietary_gpt,os15-s0077,4,model-facing/candidate-snapshots/os15-s0077.json,4,4,true
509,proprietary_gpt,os15-s0077,5,model-facing/candidate-snapshots/os15-s0077.json,4,4,true
510,proprietary_gpt,os15-s0078,1,model-facing/candidate-snapshots/os15-s0078.json,4,4,true
511,proprietary_gpt,os15-s0078,2,model-facing/candidate-snapshots/os15-s0078.json,4,4,true
512,proprietary_gpt,os15-s0078,3,model-facing/candidate-snapshots/os15-s0078.json,4,4,true
513,proprietary_gpt,os15-s0078,4,model-facing/candidate-snapshots/os15-s0078.json,4,4,true
514,proprietary_gpt,os15-s0078,5,model-facing/candidate-snapshots/os15-s0078.json,4,4,true
515,proprietary_gpt,os15-s0079,1,model-facing/candidate-snapshots/os15-s0079.json,4,4,true
516,proprietary_gpt,os15-s0079,2,model-facing/candidate-snapshots/os15-s0079.json,4,4,true
517,proprietary_gpt,os15-s0079,3,model-facing/candidate-snapshots/os15-s0079.json,4,4,true
518,proprietary_gpt,os15-s0079,4,model-facing/candidate-snapshots/os15-s0079.json,4,4,true
519,proprietary_gpt,os15-s0079,5,model-facing/candidate-snapshots/os15-s0079.json,4,4,true
520,proprietary_gpt,os15-s0080,1,model-facing/candidate-snapshots/os15-s0080.json,4,4,true
521,proprietary_gpt,os15-s0080,2,model-facing/candidate-snapshots/os15-s0080.json,4,4,true
522,proprietary_gpt,os15-s0080,3,model-facing/candidate-snapshots/os15-s0080.json,4,4,true
523,proprietary_gpt,os15-s0080,4,model-facing/candidate-snapshots/os15-s0080.json,4,4,true
524,proprietary_gpt,os15-s0080,5,model-facing/candidate-snapshots/os15-s0080.json,4,4,true
525,proprietary_gpt,os15-s0081,1,model-facing/candidate-snapshots/os15-s0081.json,4,4,true
526,proprietary_gpt,os15-s0081,2,model-facing/candidate-snapshots/os15-s0081.json,4,4,true
527,proprietary_gpt,os15-s0081,3,model-facing/candidate-snapshots/os15-s0081.json,4,4,true
528,proprietary_gpt,os15-s0081,4,model-facing/candidate-snapshots/os15-s0081.json,4,4,true
529,proprietary_gpt,os15-s0081,5,model-facing/candidate-snapshots/os15-s0081.json,4,4,true
530,proprietary_gpt,os15-s0082,1,model-facing/candidate-snapshots/os15-s0082.json,4,4,true
531,proprietary_gpt,os15-s0082,2,model-facing/candidate-snapshots/os15-s0082.json,4,4,true
532,proprietary_gpt,os15-s0082,3,model-facing/candidate-snapshots/os15-s0082.json,4,4,true
533,proprietary_gpt,os15-s0082,4,model-facing/candidate-snapshots/os15-s0082.json,4,4,true
534,proprietary_gpt,os15-s0082,5,model-facing/candidate-snapshots/os15-s0082.json,4,4,true
535,proprietary_gpt,os15-s0083,1,model-facing/candidate-snapshots/os15-s0083.json,4,4,true
536,proprietary_gpt,os15-s0083,2,model-facing/candidate-snapshots/os15-s0083.json,4,4,true
537,proprietary_gpt,os15-s0083,3,model-facing/candidate-snapshots/os15-s0083.json,4,4,true
538,proprietary_gpt,os15-s0083,4,model-facing/candidate-snapshots/os15-s0083.json,4,4,true
539,proprietary_gpt,os15-s0083,5,model-facing/candidate-snapshots/os15-s0083.json,4,4,true
540,proprietary_gpt,os15-s0084,1,model-facing/candidate-snapshots/os15-s0084.json,4,4,true
541,proprietary_gpt,os15-s0084,2,model-facing/candidate-snapshots/os15-s0084.json,4,4,true
542,proprietary_gpt,os15-s0084,3,model-facing/candidate-snapshots/os15-s0084.json,4,4,true
543,proprietary_gpt,os15-s0084,4,model-facing/candidate-snapshots/os15-s0084.json,4,4,true
544,proprietary_gpt,os15-s0084,5,model-facing/candidate-snapshots/os15-s0084.json,4,4,true
545,proprietary_gpt,os15-s0085,1,model-facing/candidate-snapshots/os15-s0085.json,4,4,true
546,proprietary_gpt,os15-s0085,2,model-facing/candidate-snapshots/os15-s0085.json,4,4,true
547,proprietary_gpt,os15-s0085,3,model-facing/candidate-snapshots/os15-s0085.json,4,4,true
548,proprietary_gpt,os15-s0085,4,model-facing/candidate-snapshots/os15-s0085.json,4,4,true
549,proprietary_gpt,os15-s0085,5,model-facing/candidate-snapshots/os15-s0085.json,4,4,true
550,proprietary_gpt,os15-s0086,1,model-facing/candidate-snapshots/os15-s0086.json,4,4,true
551,proprietary_gpt,os15-s0086,2,model-facing/candidate-snapshots/os15-s0086.json,4,4,true
552,proprietary_gpt,os15-s0086,3,model-facing/candidate-snapshots/os15-s0086.json,4,4,true
553,proprietary_gpt,os15-s0086,4,model-facing/candidate-snapshots/os15-s0086.json,4,4,true
554,proprietary_gpt,os15-s0086,5,model-facing/candidate-snapshots/os15-s0086.json,4,4,true
555,proprietary_gpt,os15-s0087,1,model-facing/candidate-snapshots/os15-s0087.json,4,4,true
556,proprietary_gpt,os15-s0087,2,model-facing/candidate-snapshots/os15-s0087.json,4,4,true
557,proprietary_gpt,os15-s0087,3,model-facing/candidate-snapshots/os15-s0087.json,4,4,true
558,proprietary_gpt,os15-s0087,4,model-facing/candidate-snapshots/os15-s0087.json,4,4,true
559,proprietary_gpt,os15-s0087,5,model-facing/candidate-snapshots/os15-s0087.json,4,4,true
560,proprietary_gpt,os15-s0088,1,model-facing/candidate-snapshots/os15-s0088.json,4,4,true
561,proprietary_gpt,os15-s0088,2,model-facing/candidate-snapshots/os15-s0088.json,4,4,true
562,proprietary_gpt,os15-s0088,3,model-facing/candidate-snapshots/os15-s0088.json,4,4,true
563,proprietary_gpt,os15-s0088,4,model-facing/candidate-snapshots/os15-s0088.json,4,4,true
564,proprietary_gpt,os15-s0088,5,model-facing/candidate-snapshots/os15-s0088.json,4,4,true
565,proprietary_gpt,os15-s0089,1,model-facing/candidate-snapshots/os15-s0089.json,4,4,true
566,proprietary_gpt,os15-s0089,2,model-facing/candidate-snapshots/os15-s0089.json,4,4,true
567,proprietary_gpt,os15-s0089,3,model-facing/candidate-snapshots/os15-s0089.json,4,4,true
568,proprietary_gpt,os15-s0089,4,model-facing/candidate-snapshots/os15-s0089.json,4,4,true
569,proprietary_gpt,os15-s0089,5,model-facing/candidate-snapshots/os15-s0089.json,4,4,true
570,proprietary_gpt,os15-s0090,1,model-facing/candidate-snapshots/os15-s0090.json,4,4,true
